프로그램구분,기관,일련번호,지역,국가명,대학명(국문),대학명(영문),지원자격_최소학점,지원자격_어학성적,참고사항,수학가능학과/영어강의목록 등,웹사이트,특이사항,언어권,수학가능전공분야,summary_location,summary_weather,summary_academic,summary_safety
방문교환,SAF,V66,유럽,스페인,레온대,Universidad de Leon,-,-,,,,"· SAF 회원대학은 기본 1학기 파견이며 동일하게 1학기 연장 가능합니다.
· 지원자격 등록금액 등 세부 정보는 아래 SAF 홈페이지에서 확인하시기 바랍니다.
· http //korea.studyabroadfoundation.org/apply_now/saf_application_form_instructions.php
· 대학별 최소요구 학점이 2.5 미만이더라도 2.5 미만 학생은 지원할 수 없습니다.
· 일부 대학의 경우 학점인정 등에 제약이 있을 수 있으므로 참고하시기 바랍니다.
· Continuing Education 프로그램으로 지원되고 Continuing Education에서 성적표 발행함.
· Continuing Education 프로그램으로 지원되나 학교 공식 성적 발행원에서 성적표 발행",-,['직접확인'],,,,
방문교환,SAF,V67,북미,미국,"캘리포니아대, 버클리","University of California, Berkeley",-,-,,,,"· SAF 회원대학은 기본 1학기 파견이며 동일하게 1학기 연장 가능합니다.
· 지원자격 등록금액 등 세부 정보는 아래 SAF 홈페이지에서 확인하시기 바랍니다.
· http //korea.studyabroadfoundation.org/apply_now/saf_application_form_instructions.php
· 대학별 최소요구 학점이 2.5 미만이더라도 2.5 미만 학생은 지원할 수 없습니다.
· 일부 대학의 경우 학점인정 등에 제약이 있을 수 있으므로 참고하시기 바랍니다.
· Continuing Education 프로그램으로 지원되고 Continuing Education에서 성적표 발행함.
· Continuing Education 프로그램으로 지원되나 학교 공식 성적 발행원에서 성적표 발행",-,['직접확인'],"캘리포니아에 위치한 대학은 샌프란시스코까지 지하철로 30분 거리에 있어 이동이 편리합니다. 숭실대와 UC Berkeley 간 이동 및 숙소 위치는 SAF 기관이 제공하여 편리하며, 학교 위치는 미국 서부 여행에도 적합하여 학업 외 활동을 즐길 수 있습니다.","미국 캘리포니아의 날씨는 1월에는 추웠지만, 3월부터는 캘리포니아 같은 따뜻한 날씨가 됩니다. 처음에는 비가 많이 오고 바람이 세서 좋지 않았지만, 시간이 지날수록 날씨가 개선되어 즐거웠습니다. 조심해야 할 필요가 있습니다.","학교는 헬스장과 다양한 동아리가 활발하며, 수업 관련 시설과 교수진이 잘 갖춰져 있습니다. 수업은 컴퓨터 관련 수준급이며, 적절한 난이도를 가지고 있습니다.","학교 주변 치안에 주의를 기울이지만, 안전하고 다양성이 풍부한 생활환경을 경험했습니다. 현지 생활에서는 보호자 기관인 SAF가 지원하여 안전하고 원활한 환경에서 생활했습니다."
방문교환,SAF,V68,북미,미국,"캘리포니아대, 데이비스","University of California, Davis",-,-,,,,"· SAF 회원대학은 기본 1학기 파견이며 동일하게 1학기 연장 가능합니다.
· 지원자격 등록금액 등 세부 정보는 아래 SAF 홈페이지에서 확인하시기 바랍니다.
· http //korea.studyabroadfoundation.org/apply_now/saf_application_form_instructions.php
· 대학별 최소요구 학점이 2.5 미만이더라도 2.5 미만 학생은 지원할 수 없습니다.
· 일부 대학의 경우 학점인정 등에 제약이 있을 수 있으므로 참고하시기 바랍니다.
· Continuing Education 프로그램으로 지원되고 Continuing Education에서 성적표 발행함.
· Continuing Education 프로그램으로 지원되나 학교 공식 성적 발행원에서 성적표 발행",-,['직접확인'],"캠퍼스는 작고 안전한 동네에 위치하여, 주로 자전거를 이용하여 편리하게 다닐 수 있습니다.","낮에는 더울 때도 있고, 밤에는 추울 때도 있는 데이비스는 사계절 옷이 필요합니다.",다양한 전공 분야에 대한 잘 갖춰진 시설과 수업은 적절한 어려움을 가지고 진행됩니다.,주변 환경이 안전하고 조용하여 안정적인 생활을 했습니다.
방문교환,SAF,V69,북미,미국,"캘리포니아대, LA","University of California, Los Angeles",-,-,,,,"· SAF 회원대학은 기본 1학기 파견이며 동일하게 1학기 연장 가능합니다.
· 지원자격 등록금액 등 세부 정보는 아래 SAF 홈페이지에서 확인하시기 바랍니다.
· http //korea.studyabroadfoundation.org/apply_now/saf_application_form_instructions.php
· 대학별 최소요구 학점이 2.5 미만이더라도 2.5 미만 학생은 지원할 수 없습니다.
· 일부 대학의 경우 학점인정 등에 제약이 있을 수 있으므로 참고하시기 바랍니다.
· Continuing Education 프로그램으로 지원되고 Continuing Education에서 성적표 발행함.
· Continuing Education 프로그램으로 지원되나 학교 공식 성적 발행원에서 성적표 발행",-,['직접확인'],"UCLA는 로스앤젤레스 웨스트우드에 위치해 있어, LAX 공항과 교통이 편리하여 이동이 용이합니다.",캘리포니아는 온화한 지중해성 기후로 매일 쾌적한 생활을 즐길 수 있었습니다.,"학교 시설을 자유롭게 이용할 수 있었고, 수업은 실질적이고 흥미로웠습니다.",UCLA에서의 생활은 안전하고 안정적했습니다.
방문교환,SAF,V70,북미,미국,"캘리포니아대, 샌디에고","University of California, San Diego",-,-,,,,"· SAF 회원대학은 기본 1학기 파견이며 동일하게 1학기 연장 가능합니다.
· 지원자격 등록금액 등 세부 정보는 아래 SAF 홈페이지에서 확인하시기 바랍니다.
· http //korea.studyabroadfoundation.org/apply_now/saf_application_form_instructions.php
· 대학별 최소요구 학점이 2.5 미만이더라도 2.5 미만 학생은 지원할 수 없습니다.
· 일부 대학의 경우 학점인정 등에 제약이 있을 수 있으므로 참고하시기 바랍니다.
· Continuing Education 프로그램으로 지원되고 Continuing Education에서 성적표 발행함.
· Continuing Education 프로그램으로 지원되나 학교 공식 성적 발행원에서 성적표 발행",-,['직접확인'],,,,
방문교환,SAF,V71,북미,미국,"캘리포니아대, 산타바바라","University of California, Santa Barbara",-,-,,,,"· SAF 회원대학은 기본 1학기 파견이며 동일하게 1학기 연장 가능합니다.
· 지원자격 등록금액 등 세부 정보는 아래 SAF 홈페이지에서 확인하시기 바랍니다.
· http //korea.studyabroadfoundation.org/apply_now/saf_application_form_instructions.php
· 대학별 최소요구 학점이 2.5 미만이더라도 2.5 미만 학생은 지원할 수 없습니다.
· 일부 대학의 경우 학점인정 등에 제약이 있을 수 있으므로 참고하시기 바랍니다.
· Continuing Education 프로그램으로 지원되고 Continuing Education에서 성적표 발행함.
· Continuing Education 프로그램으로 지원되나 학교 공식 성적 발행원에서 성적표 발행",-,['직접확인'],학교는 LA에서 차로 1시간 반 정도 떨어져 있어 이동이 어려운 캘리포니아 지역에 위치합니다.,산타바바라는 비교적 따뜻한 기후를 가지고 있어서 겨울에도 낮은 온도가 유지됩니다.,"학교 시설에 만족하며, 수업은 초반에 어려움을 겪었지만 조절하여 원활했습니다.",생활환경이 안전하고 안정적하여 학생들은 편안히 생활했습니다.
방문교환,SAF,V72,북미,미국,산호세주립대,San Jose State University,-,-,,,,"· SAF 회원대학은 기본 1학기 파견이며 동일하게 1학기 연장 가능합니다.
· 지원자격 등록금액 등 세부 정보는 아래 SAF 홈페이지에서 확인하시기 바랍니다.
· http //korea.studyabroadfoundation.org/apply_now/saf_application_form_instructions.php
· 대학별 최소요구 학점이 2.5 미만이더라도 2.5 미만 학생은 지원할 수 없습니다.
· 일부 대학의 경우 학점인정 등에 제약이 있을 수 있으므로 참고하시기 바랍니다.
· Continuing Education 프로그램으로 지원되고 Continuing Education에서 성적표 발행함.
· Continuing Education 프로그램으로 지원되나 학교 공식 성적 발행원에서 성적표 발행",-,['직접확인'],,,,
방문교환,SAF,V73,북미,미국,미네소타대,University of Minnesota,-,-,,,,"· SAF 회원대학은 기본 1학기 파견이며 동일하게 1학기 연장 가능합니다.
· 지원자격 등록금액 등 세부 정보는 아래 SAF 홈페이지에서 확인하시기 바랍니다.
· http //korea.studyabroadfoundation.org/apply_now/saf_application_form_instructions.php
· 대학별 최소요구 학점이 2.5 미만이더라도 2.5 미만 학생은 지원할 수 없습니다.
· 일부 대학의 경우 학점인정 등에 제약이 있을 수 있으므로 참고하시기 바랍니다.
· Continuing Education 프로그램으로 지원되고 Continuing Education에서 성적표 발행함.
· Continuing Education 프로그램으로 지원되나 학교 공식 성적 발행원에서 성적표 발행",-,['직접확인'],"미네소타는 대도시와의 거리가 멀지만, 시골 생활을 체험할 수 있는 위치에 있습니다. 학교는 다양한 인종의 학생들이 모여 친절한 분위기 속에 위치합니다.","미네소타는 매우 추운 겨울을 경험하며 방한 준비가 필요합니다. 지리적 위치로 인해 날씨가 변동이 심한데, 이에 대한 대화가 많이 나오곤 합니다.","학교는 다양한 활동을 지원하며, 수업은 적절한 난이도를 갖고 있습니다.",현지 생활환경은 안전하고 안정적으로 느껴졌습니다.
인턴십 ,SAF,V74,북미,미국,"아메리칸대, 워싱턴시메스터프로그램","American University, Washington Semester Program",-,-,,,,"· SAF 회원대학은 기본 1학기 파견이며 동일하게 1학기 연장 가능합니다.
· 지원자격 등록금액 등 세부 정보는 아래 SAF 홈페이지에서 확인하시기 바랍니다.
· http //korea.studyabroadfoundation.org/apply_now/saf_application_form_instructions.php
· 대학별 최소요구 학점이 2.5 미만이더라도 2.5 미만 학생은 지원할 수 없습니다.
· 일부 대학의 경우 학점인정 등에 제약이 있을 수 있으므로 참고하시기 바랍니다.
· Continuing Education 프로그램으로 지원되고 Continuing Education에서 성적표 발행함.
· Continuing Education 프로그램으로 지원되나 학교 공식 성적 발행원에서 성적표 발행",-,['직접확인'],,,,
인턴십 ,SAF,V75,북미,미국,"오레곤대, 에듀케이션 인턴십","University of Oregon, Education Internship",-,-,,,,"· SAF 회원대학은 기본 1학기 파견이며 동일하게 1학기 연장 가능합니다.
· 지원자격 등록금액 등 세부 정보는 아래 SAF 홈페이지에서 확인하시기 바랍니다.
· http //korea.studyabroadfoundation.org/apply_now/saf_application_form_instructions.php
· 대학별 최소요구 학점이 2.5 미만이더라도 2.5 미만 학생은 지원할 수 없습니다.
· 일부 대학의 경우 학점인정 등에 제약이 있을 수 있으므로 참고하시기 바랍니다.
· Continuing Education 프로그램으로 지원되고 Continuing Education에서 성적표 발행함.
· Continuing Education 프로그램으로 지원되나 학교 공식 성적 발행원에서 성적표 발행",-,['직접확인'],,,,
인턴십 ,SAF,V76,유럽,영국,웨스트민스터대,University of Westminster,-,-,,,,"· SAF 회원대학은 기본 1학기 파견이며 동일하게 1학기 연장 가능합니다.
· 지원자격 등록금액 등 세부 정보는 아래 SAF 홈페이지에서 확인하시기 바랍니다.
· http //korea.studyabroadfoundation.org/apply_now/saf_application_form_instructions.php
· 대학별 최소요구 학점이 2.5 미만이더라도 2.5 미만 학생은 지원할 수 없습니다.
· 일부 대학의 경우 학점인정 등에 제약이 있을 수 있으므로 참고하시기 바랍니다.
· Continuing Education 프로그램으로 지원되고 Continuing Education에서 성적표 발행함.
· Continuing Education 프로그램으로 지원되나 학교 공식 성적 발행원에서 성적표 발행",-,['직접확인'],,,,
특별,자매대학,S01,북미,미국,엔젤로주립대,Angelo State University,(Hybrid Option A),"A-2
TOEFL(iBT) 60
TOEFL ITP 500
TOEIC 700
IELTS 5.5","· 텍사스주 산엔젤로에 위치
· 겨울방학 7주 어학연수 + 2024-1학기 교환학생 1학기
· 등록금 예상비용: 어학연수 $4,958 + 교환학생 1학기 $4,400","· 수학가능학과: Accounting, Agribusiness, Agricultural Science and Leadership, Applied Arts and Sciences, Computer Science, Economics, Engineering, Civil, Engineering, Mechanical 등
· https://www.angelo.edu/academics/programs/?program-type=Undergraduate
· 수강가능과목(2021):
· https://asu4svqbert.angelo.edu/PROD/bwwkschd.p_disp_dyn_sched
· 각 과목의 수강요건 확인 필요",https://www.angelo.edu/admissions-and-aid/apply/international-students/after-you-arrive.php,· 해당 특별방문 프로그램은 토익 지원 가능,"영어(비유럽), 영어(유럽)","['경영/경제', '공학/기술', '예술/디자인', '자연과학']","학교는 텍사스 시골에 위치하여, Ramtram 셔틀버스를 이용해 쇼핑몰과 대형마트로 편리하게 이동할 수 있습니다.",햇빛이 강한 건조한 텍사스는 긴팔이 필요합니다.,"학교는 다양한 기숙사 옵션과 식사를 제공하며, 열정적이고 친절한 교수님들이 학생들을 도와줍니다.",현지 학교 생활은 안전하고 안정적으로 진행되었습니다.
